,Drift Rate,Self-excitation Speed,Self-excitation Accuracy,Boundary Separation,Non-decision Time Speed,Non-decision Time Accuracy,BIC,Coherence,Participant
0,0.00023911172952944566,-1.3239351080138846,-1.9966379405144228,0.8485126093703186,0.10023588450140608,0.6296611336840747,749.1538770916399,10,93
0,0.4798466067191542,9.641277626310963,1.0924567517270891,1.6816718686680656,0.2172165958764825,0.2374676447121798,189.34917473428908,5,94
0,0.49702727212765874,4.185328307892123,-2.040586736069274,0.8513021330055244,0.2313972634968579,0.43421210013223666,337.5759364788694,10,94
0,0.2728946073222222,5.341154423310815,1.2449935492962683,1.9117669447164887,0.14458370190275144,0.10998707516659456,579.2217887952792,5,95
0,0.8515765289700814,4.896778348132414,1.3082414436120267,1.454431243336309,0.16328411404775328,0.3584367207547141,298.1476092331127,10,95
0,1.3264634752118978,-3.4476254980856966,-4.6642908487689505,0.5948288970581386,0.35794424743227454,0.41557427132905667,258.3960622646169,5,96
0,1.8408537730278975,-1.6608889271040967,-0.818887308974952,0.753516411278945,0.2990843887131105,0.3910802817936515,118.42074384537992,10,96
0,0.018431471824060703,0.2590058859670294,-2.46823540516559,0.7416959293244485,0.1901865069202585,0.10451205335283908,614.929222212188,5,97
0,0.12035815066208264,0.5997253450962752,-1.0878329198608545,0.8489209648720277,0.10589679329884372,0.10050742644593524,783.1991115149416,10,97
0,0.4985902572232385,2.539346743880337,-1.4795598655059983,0.7424676125711938,0.11537550018728032,0.34761789057160586,291.33130385986743,5,98
0,0.6691573878718389,4.473246427391015,-1.1360149343913455,0.7883878129796349,0.11444344374591864,0.3358812163039294,398.74089083256416,10,98
0,0.29023016220183206,2.12173967847346,1.1322778795056085,1.8405793591856585,0.10957915727118611,0.27880158851106224,623.6797889842344,5,99
0,0.4903466022069048,2.094398340158045,1.0054560830249752,1.8329154797639506,0.10796850219557452,0.37139623903329433,645.7771020518047,10,99
