,Drift Rate,x,Boundary Separation Speed,Bacc,Non-decision Time Speed,Non-decision Time Accuracy,BIC,Coherence,Participant
0,0.4606627262516596,1.3926803081062222,0.5042642842153606,2.1524072361666673,0.29060567151469735,0.15830936972935838,197.05966567856933,5,94
0,0.5407060669893492,0.8843942937083031,0.5516653734417138,2.0121610411007143,0.2607122231021646,0.1966145055220173,331.77598478322795,10,94
0,0.26334150114127075,1.3824589157145246,0.8001920108126575,1.981500091371653,0.16450111265453865,0.10625946218813004,639.4292411791313,5,95
0,0.8760006349467713,1.288540302236314,0.675921544062883,1.3594977333875713,0.22586498065241634,0.3911141657959688,317.8912023767864,10,95
0,1.3621350994980432,-5.143163324295349,0.5449821580933243,0.5845490801649182,0.3674729563464477,0.41732943308127823,257.60803072061367,5,96
0,1.759984499530715,0.6304598390256648,0.9971928074205603,0.8335852782450934,0.2674160318088187,0.3948358427022736,118.13580600398933,10,96
0,0.020517490836756108,-2.286638383391719,0.6100339547780891,0.7530302947851455,0.19426253621612727,0.10366014276192376,619.7536147017506,5,97
0,0.1278465494841565,-1.8267652176470481,0.6621084396643364,0.7800401688946277,0.11715596158151242,0.10288480623359042,790.3938888732331,10,97
0,0.46584575862794864,-0.35633679967210624,0.5592926446156654,0.8519766287780484,0.14761627952624246,0.31953893944525424,285.22467797807843,5,98
0,0.6676915776546806,-0.02590077356251167,0.518171282739047,0.9048112079906061,0.14812433054658997,0.32673402419596986,396.3315701852296,10,98
0,0.28019562855075897,1.453586467012019,1.3769507825752796,2.855931673063678,0.12458552270422113,0.11342262962137684,626.2956750451015,5,99
0,0.49083442002690536,1.4359103937182465,1.3308437793852743,3.2706556066041292,0.18932785373003957,0.1626621370412341,642.6699701825088,10,99
